Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
115;"Faculdade de Roseira (FARO)";SP;Privada;;;110;5.49;92;3.21;;;109;2.28;;
116;"Universidade de Uberaba (UNIUBE)";MG;Privada;0;0;111;5.45;131;1.16;71;1.11;92;3.18;;
117;"Centro Universitário Herminio Ometto (UNIARARAS)";SP;Privada;;;112;5.43;63;4.74;;;139;0.69;;
118;"Faculdade Pitágoras de Belo Horizonte (FPAS)";MG;Privada;0;0;114;5.3;142;0.58;;;63;4.72;;
119;"Centro Universitário La Salle (UNILASALLE)";RS;Privada;0;0;115;5.21;64;4.68;;;142;0.53;;
120;"Centro Universitário Maurício de Nassau (UNINASSAU)";PE;Privada;0;0;116;5.19;117;1.9;;;90;3.29;;
121;"Centro Universitário do Norte Paulista (UNORP)";SP;Privada;;;117;5.16;135;0.95;96;0.08;74;4.13;;
121;"Faculdades Pitágoras Unidade Guarapari (FIPAG)";ES;Privada;;;117;5.16;143;0.53;82;0.66;77;3.97;;
123;"Faculdade de Ciências Biológicas e da Saúde (FACISA)";MG;Privada;;;119;5.12;86;3.53;;;122;1.59;;
124;"Faculdade de Engenharia de Sorocaba (FACENS)";SP;Privada;;;122;4.91;93;3.16;;;119;1.75;;
125;"Universidade Severino Sombra (USS)";RJ;Privada;;;123;4.8;85;3.58;;;129;1.22;0;0
126;"Faculdade Maurício de Nassau de Maceió";AL;Privada;;;124;4.69;91;3.26;;;125;1.43;;
127;"Faculdade Maurício de Nassau de Natal (FMN NATAL)";RN;Privada;;;125;4.65;122;1.63;;;95;3.02;;
128;"Faculdade Municipal Professor Franco Montoro de Mogi Guaçu (FMPFM)";SP;Pública;;;126;4.55;83;3.68;77;0.87;;;;
129;"Universidade Fumec (FUMEC)";MG;Privada;;;127;4.54;107;2.42;;;112;2.12;;
130;"Faculdade de Telêmaco Borba (FATEB)";PR;Privada;;;128;4.52;118;1.84;47;2.1;141;0.58;;
131;"Faculdade de Engenharia da Fundação Armando Alvares Penteado (FEFAAP)";SP;Privada;;;129;4.41;75;4.11;92;0.25;151;0.05;;
