Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
120;"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)";RS;Pública;;;86;12.81;129;2.91;95;1.9;1;8;;
121;"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)";PR;Pública;;;89;12.5;130;2.87;107;1.63;1;8;;
122;"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE)";PE;Pública;;;90;12.15;182;0.8;30;3.35;1;8;;
123;"Instituto Federal de Educação, Ciência e Tecnologia de Santa Catarina (IFSC)";SC;Pública;;;91;11.96;121;3.22;147;0.74;1;8;;
124;"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFG)";GO;Pública;0;0;92;11.87;161;1.63;80;2.24;1;8;;
125;"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI)";PI;Pública;0;0;94;11.85;173;1.15;59;2.7;1;8;;
126;"Instituto Municipal de Ensino Superior de Assis (IMESA)";SP;Pública;;;96;11.82;106;3.82;;;1;8;;
127;"Instituto Federal de Educação, Ciência e Tecnologia do Mato Grosso do Sul (IFMS)";MS;Pública;;;98;11.45;179;0.92;67;2.53;1;8;;
128;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte (IFRN)";RN;Pública;0;0;99;11.32;169;1.31;90;2.01;1;8;;
129;"Instituto Federal de Educação, Ciência e Tecnologia do Pará (IFPA)";PA;Pública;0;0;101;11.14;155;1.87;123;1.27;1;8;;
130;"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia (IFRO)";RO;Pública;;;102;10.98;189;0.52;70;2.46;1;8;;
131;"Universidade do Vale do Paraíba (UNIVAP)";SP;Privada;0;0;104;10.29;39;6.49;126;1.21;135;2.59;;
132;"Instituto Federal de Educação, Ciência e Tecnologia de Brasília (IFB)";DF;Pública;;;105;10.19;147;2.19;;;1;8;;
133;"Universidade Estadual do Centro Oeste (UNICENTRO)";PR;Pública;0;0;106;10.12;66;5.41;119;1.36;116;3.35;;
134;"Fundação Universidade Federal da Grande Dourados (UFGD)";MS;Pública;0;0;108;10.09;90;4.46;91;1.99;109;3.64;0;0
135;"Instituto Federal de Educação, Ciência e Tecnologia do Sudeste de Minas Gerais (IFSEMG)";MG;Pública;;;109;10.07;125;3.07;15;3.69;117;3.31;;
136;"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)";MG;Pública;;;110;10.06;197;0.2;97;1.86;1;8;;
137;"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano";PE;Pública;;;111;10;194;0.32;105;1.68;1;8;;
138;"Faculdade Metropolitana de Manaus (FAMETRO)";AM;Privada;0;0;113;9.85;38;6.53;158;0.49;129;2.83;;
139;"Universidade Católica de Santos (UNISANTOS)";SP;Privada;0;0;116;9.76;71;5.21;130;1.12;114;3.43;0;0
140;"Universidade de Itaúna (UI)";MG;Privada;0;0;117;9.75;158;1.75;;;1;8;;
141;"Universidade de Caxias do Sul (UCS)";RS;Privada;0;0;119;9.66;64;5.49;53;2.84;166;1.33;;
142;"Instituto Federal de Educação, Ciência e Tecnologia do Amapá (IFAP)";AP;Pública;;;120;9.58;192;0.4;127;1.18;1;8;;
143;"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IFMT)";MT;Pública;;;122;9.49;181;0.84;151;0.65;1;8;;
144;"Centro Universitário Claretiano (CEUCLAR)";SP;Privada;0;0;123;9.44;139;2.51;2;3.98;126;2.95;;
145;"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas (IFAM)";AM;Pública;;;124;9.39;128;2.95;62;2.64;105;3.8;;
146;"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF Goiano)";GO;Pública;0;0;127;9.21;136;2.63;54;2.82;106;3.76;;
147;"Universidade de Santa Cruz do Sul (UNISC)";RS;Privada;0;0;129;8.88;70;5.25;61;2.66;175;0.97;;
148;"Instituto Federal de Educação, Ciência e Tecnologia do Acre (IFAC)";AC;Pública;;;132;8.62;201;0.04;154;0.58;1;8;;
149;"Centro Universitário Herminio Ometto (UNIARARAS)";SP;Privada;;;133;8.61;37;6.57;134;1.03;174;1.01;;
150;"Universidade do Estado de Minas Gerais (UEMG)";MG;Pública;0;0;134;8.44;149;2.11;18;3.62;132;2.71;;
151;"Faculdade Pio Décimo (FPD)";SE;Privada;0;0;135;8.41;98;4.14;112;1.52;131;2.75;;
152;"Centro Universitário da Fundação Educacional de Barretos (UNIFEB)";SP;Privada;;;137;8.11;85;4.66;109;1.59;153;1.86;;
153;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)";CE;Pública;;;140;7.83;172;1.19;44;3.04;110;3.6;;
154;"Universidade Estadual de Roraima (UERR)";RR;Pública;;;141;7.6;88;4.54;161;0.43;134;2.63;;
155;"Centro Universitário La Salle (UNILASALLE)";RS;Privada;;;143;7.48;74;5.1;99;1.81;185;0.57;;
156;"Centro Universitário de Votuporanga (UNIFEV)";SP;Privada;;;144;7.37;134;2.71;84;2.15;137;2.51;;
157;"Instituto Federal de Educação, Ciência e Tecnologia Catarinense (IF Catarinense)";SC;Pública;;;145;7.22;108;3.74;;;113;3.48;;
158;"Universidade de Franca (UNIFRAN)";SP;Privada;0;0;146;7.04;101;4.02;153;0.6;139;2.42;0;0
159;"Universidade Metodista de Piracicaba (UNIMEP)";SP;Privada;;;150;6.67;54;5.89;156;0.54;193;0.24;;
160;"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)";RS;Privada;0;0;152;6.33;114;3.5;111;1.54;167;1.29;;
161;"Universidade Paranaense (UNIPAR)";PR;Privada;0;0;153;6.27;117;3.38;170;0.22;133;2.67;;
162;"Centro Universitário Anhanguera de São Paulo";SP;Privada;0;0;154;6.16;93;4.34;;;154;1.82;;
163;"Centro Universitário Católico Salesiano Auxilium (UNISALESIANO)";SP;Privada;;;155;6.01;115;3.46;167;0.29;143;2.26;;
164;"Centro Universitário Fieo (UNIFIEO)";SP;Privada;;;156;5.83;77;4.98;149;0.69;195;0.16;;
165;"Centro Universitário Amparense (UNIFIA)";SP;Privada;;;157;5.69;133;2.75;148;0.72;144;2.22;;
166;"Universidade do Estado do Amapá (UEAP)";AP;Pública;;;158;5.67;184;0.72;96;1.88;123;3.07;;
167;"Universidade Estadual de Mato Grosso do Sul (UEMS)";MS;Pública;;;160;5.59;127;2.99;76;2.32;192;0.28;;
168;"Universidade Regional de Blumenau (FURB)";SC;Pública;0;0;162;5.47;102;3.98;137;0.96;186;0.53;;
169;"Faculdade Espírito Santense (UNICAPE)";ES;Privada;;;163;5.32;150;2.07;85;2.12;171;1.13;;
170;"Centro Universitário de Lavras (UNILAVRAS)";MG;Privada;;;164;5.28;107;3.78;;;162;1.5;;
171;"Faculdades Integradas de Fernandópolis (FIFE)";SP;Privada;;;166;5.13;124;3.1;169;0.25;155;1.78;;
172;"Faculdade de Paulínia (FACP)";SP;Privada;;;167;5.05;118;3.34;138;0.94;180;0.77;;
173;"Centro Universitário São Camilo - Espírito Santo (SÃO CAMILO-ES)";ES;Privada;;;168;4.99;180;0.88;36;3.22;177;0.89;;
174;"Faculdade São Vicente (FASVIPA)";AL;Privada;;;170;4.87;154;1.91;176;0.09;128;2.87;;
175;"Universidade de Sorocaba (UNISO)";SP;Privada;0;0;172;4.54;148;2.15;102;1.74;183;0.65;;
176;"Faculdades Integradas Asmec (ASMEC)";MG;Privada;;;173;4.47;164;1.51;136;0.98;150;1.98;;
177;"Universidade Anhanguera de São Paulo (UNIAN)";SP;Privada;0;0;174;4.45;163;1.55;175;0.11;130;2.79;;
178;"Faculdade de Ciências Biomédicas de Cacoal (FACIMED)";RO;Privada;0;0;175;4.31;193;0.36;139;0.92;124;3.03;;
179;"Instituto Luterano de Ensino Superior de Itumbiara (ILES)";GO;Privada;;;176;4.23;191;0.44;168;0.27;112;3.52;;
179;"Universidade Ibirapuera (UNIB)";SP;Privada;0;0;176;4.23;123;3.14;;;172;1.09;;
181;"Centro Universitário de Caratinga (UNEC)";MG;Privada;;;178;4.19;178;0.96;108;1.61;159;1.62;;
182;"Faculdades Adamantinenses Integradas (FAI)";SP;Pública;;;180;3.97;157;1.79;;;145;2.18;;
183;"Instituto Superior de Ciências Aplicadas (ISCA)";SP;Privada;;;181;3.82;137;2.59;163;0.38;178;0.85;;
184;"Faculdade de Filosofia Ciências e Letras Souza Marques (FFCLSM)";RJ;Privada;0;0;182;3.64;151;2.03;155;0.56;173;1.05;;
185;"Faculdades Integradas Regionais de Avaré (FIRA)";SP;Pública;;;183;3.61;185;0.68;141;0.87;148;2.06;;
186;"Instituto Superior de Educação Campo Limpo Paulista (ISECAMP)";SP;Privada;;;184;3.43;167;1.39;125;1.23;179;0.81;;
187;"Centro Universitário do Norte (UNINORTE)";AM;Privada;0;0;186;3.27;168;1.35;165;0.34;160;1.58;;
188;"Universidade do Estado de Mato Grosso (UNEMAT)";MT;Pública;0;0;187;3.25;174;1.11;;;146;2.14;0;0
