Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
85;"Universidade Federal de Santa Maria (UFSM)";RS;Pública;0;0;44;18.51;28;7.29;39;3.22;1;8;0;0
86;"Universidade Federal de Juiz de Fora (UFJF)";MG;Pública;0;0;45;18.12;36;7.08;48;3.04;1;8;;
87;"Universidade Federal do Espírito Santo (UFES)";ES;Pública;0;0;46;17.68;40;6.97;64;2.71;1;8;;
88;"Universidade Federal de Pelotas (UFPEL)";RS;Pública;0;0;47;17.45;12;7.71;112;1.74;1;8;0;0
89;"Universidade Federal da Integração Latino-Americana (UNILA)";PR;Pública;;;51;15.87;6;7.87;;;1;8;;
90;"Faculdade Pitágoras de Linhares";ES;Privada;;;52;15.63;15;7.63;;;1;8;;
91;"Faculdade Pitágoras de Uberlândia (PIT UBERLÂNDIA)";MG;Privada;;;53;15.58;17;7.58;;;1;8;;
92;"Centro Universitário Euro-Americano (UNIEURO)";DF;Privada;;;54;15.47;25;7.37;101;1.96;71;6.14;;
93;"Faculdade Pitágoras de Governador Valadares (PIT GV)";MG;Privada;;;56;15.34;26;7.34;;;1;8;;
94;"Centro Universitário Facvest (FACVEST)";SC;Privada;;;59;15.16;33;7.16;;;1;8;0;0
95;"Faculdade Pitágoras de Divinópolis (FPD)";MG;Privada;;;60;15.13;34;7.13;;;1;8;;
96;"Instituto Superior de Teologia Aplicada (INTA)";CE;Privada;;;61;15.05;37;7.05;;;1;8;;
97;"Universidade Federal do Amapá (UNIFAP)";AP;Pública;;;62;14.78;149;4.09;65;2.69;1;8;;
98;"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)";SP;Pública;;;64;14.71;50;6.71;;;1;8;;
99;"Faculdade Doctum de Juiz de Fora (DOCTUM)";MG;Privada;;;65;14.5;58;6.5;;;1;8;;
100;"Universidade do Grande Rio Professor José de Souza Herdy (UNIGRANRIO)";RJ;Privada;;;66;14.47;59;6.47;;;1;8;;
101;"Faculdade Brasileira (MULTIVIX)";ES;Privada;;;67;14.41;86;5.76;26;3.49;108;5.16;;
102;"Universidade Federal do Amazonas (UFAM)";AM;Pública;0;0;68;14.25;207;2.56;16;3.69;1;8;0;0
103;"Faculdade Redentor (FACREDENTOR)";RJ;Privada;;;69;14.11;136;4.44;115;1.67;1;8;;
104;"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IFES)";ES;Pública;0;0;70;14.1;73;6.1;;;1;8;;
105;"Universidade do Oeste Paulista (UNOESTE)";SP;Privada;;;71;13.98;56;6.55;122;1.53;80;5.9;;
106;"Centro Universitário Christus (UNICHRISTUS)";CE;Privada;;;72;13.97;78;5.97;;;1;8;0;0
107;"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IF Fluminense)";RJ;Pública;;;73;13.55;165;3.67;105;1.88;1;8;;
108;"Universidade do Ceuma (UNICEUMA)";MA;Privada;0;0;74;13.42;121;4.83;168;0.59;1;8;;
109;"Faculdade Capixaba de Nova Venécia (MULTIVIX)";ES;Privada;;;76;13.39;100;5.39;;;1;8;;
110;"Faculdade Unime de Ciências Exatas e Tecnológicas (FCT)";BA;Privada;;;77;13.35;97;5.47;74;2.51;100;5.37;;
111;"Centro Universitário Luterano de Palmas (CEULP)";TO;Privada;0;0;78;13.28;104;5.28;;;1;8;;
112;"Centro Universitário Uniseb (UNISEB)";SP;Privada;;;79;13.25;30;7.23;113;1.71;140;4.31;;
113;"Universidade Católica de Pelotas (UCPEL)";RS;Privada;0;0;80;13.23;107;5.2;38;3.25;122;4.78;;
114;"Universidade Estadual de Goiás (UEG)";GO;Pública;0;0;81;13.03;239;1.72;35;3.31;1;8;0;0
115;"Faculdade Pitágoras de Ipatinga (FPI)";MG;Privada;;;82;12.92;41;6.94;;;77;5.98;;
116;"Faculdade Nacional (FINAC)";ES;Privada;;;83;12.88;119;4.88;;;1;8;0;0
117;"Fiam-Faam - Centro Universitário (UNIFIAM-FAAM)";SP;Privada;;;84;12.81;96;5.49;30;3.41;155;3.91;0;0
118;"União das Faculdades dos Grandes Lagos (UNILAGO)";SP;Privada;;;85;12.78;123;4.78;;;1;8;;
119;"Faculdade de Ciências Agrárias e Exatas de Primavera do Leste";MT;Privada;;;86;12.71;71;6.15;157;0.82;86;5.74;;
120;"Universidade Feevale (FEEVALE)";RS;Privada;0;0;87;12.7;105;5.25;129;1.39;74;6.06;0;0
121;"Faculdade de Ciências Sociais Aplicadas de Sinop (FACISAS)";MT;Privada;;;90;12.62;130;4.59;80;2.39;90;5.64;;
122;"Faculdade Ruy Barbosa (FRBA)";BA;Privada;;;91;12.57;159;3.83;20;3.61;109;5.13;;
123;"Universidade do Estado de Mato Grosso (UNEMAT)";MT;Pública;;;92;12.39;223;2.14;87;2.25;1;8;0;0
124;"Universidade Vila Velha (UVV)";ES;Privada;0;0;93;12.32;83;5.84;11;3.8;201;2.68;0;0
125;"Faculdade Metropolitana de Manaus (FAMETRO)";AM;Privada;0;0;94;12.31;43;6.89;192;0.1;102;5.32;;
126;"Centro Universitário de Belo Horizonte (UNI-BH)";MG;Privada;0;0;95;12.25;91;5.62;44;3.12;170;3.51;;
126;"Faculdade de Ciências Sociais Aplicadas (FACISA)";PB;Privada;;;95;12.25;62;6.39;177;0.41;97;5.45;;
128;"Faculdades Integradas Einstein de Limeira (FIEL)";SP;Privada;;;97;12.22;112;5.07;120;1.57;92;5.58;;
129;"Centro Universitário Franciscano (UNIFRA)";RS;Privada;0;0;99;12.2;142;4.28;59;2.82;110;5.1;;
130;"Universidade Federal de Mato Grosso do Sul (UFMS)";MS;Pública;0;0;100;12.14;120;4.86;50;3;141;4.28;;
131;"Universidade Tuiuti do Paraná (UTP)";PR;Privada;;;101;12.11;134;4.49;41;3.18;135;4.44;0;0
132;"Universidade Santa Cecília (UNISANTA)";SP;Privada;0;0;102;12.09;76;6.02;155;0.86;106;5.21;0;0
133;"Instituto de Educação Superior da Paraíba (IESP)";PB;Privada;;;103;12.04;151;4.04;;;1;8;;
134;"Centro Universitário Central Paulista (UNICEP)";SP;Privada;;;106;11.86;20;7.5;183;0.29;149;4.07;0;0
135;"Universidade do Vale do Paraíba (UNIVAP)";SP;Privada;0;0;108;11.76;42;6.92;63;2.74;223;2.1;;
136;"Faculdade Anhanguera de Taubaté";SP;Privada;;;109;11.73;82;5.86;;;81;5.87;;
137;"Faculdade Meridional (IMED)";RS;Privada;;;111;11.64;87;5.73;181;0.33;92;5.58;;
138;"Centro Universitário Jorge Amado (UNIJORGE)";BA;Privada;0;0;112;11.6;102;5.33;76;2.47;159;3.8;0;0
139;"Centro Universitário Univates (UNIVATES)";RS;Privada;;;113;11.51;143;4.25;81;2.37;118;4.89;;
140;"Centro Universitário Senac (SENACSP)";SP;Privada;;;114;11.09;66;6.28;43;3.14;239;1.67;0;0
141;"Faculdade do Vale do Itajaí Mirim (FAVIM)";SC;Privada;;;116;10.89;100;5.39;;;95;5.5;;
142;"Universidade Cruzeiro do Sul (UNICSUL)";SP;Privada;;;117;10.82;55;6.57;193;0.08;145;4.17;;
143;"Universidade Cidade de São Paulo (UNICID)";SP;Privada;0;0;118;10.79;80;5.91;148;1;156;3.88;0;0
144;"Centro Universitário Filadélfia (UNIFIL)";PR;Privada;0;0;119;10.77;219;2.24;25;3.51;113;5.02;;
145;"Universidade Ibirapuera (UNIB)";SP;Privada;;;120;10.66;93;5.57;130;1.37;162;3.72;;
146;"Centro Universitário Geraldo Di Biase (UGB)";RJ;Privada;;;122;10.55;173;3.46;127;1.43;89;5.66;;
147;"Universidade Federal de Roraima (UFRR)";RR;Pública;0;0;123;10.5;288;0.42;95;2.08;1;8;;
148;"Universidade Católica de Santos (UNISANTOS)";SP;Privada;0;0;124;10.45;84;5.81;173;0.49;146;4.15;0;0
149;"Universidade de Marília (UNIMAR)";SP;Privada;;;126;10.4;195;2.88;128;1.41;72;6.11;;
150;"Universidade de Santa Cruz do Sul (UNISC)";RS;Privada;;;127;10.38;79;5.94;73;2.53;230;1.91;0;0
151;"Centro Universitário Tupy";SC;Privada;;;128;10.29;172;3.49;71;2.57;143;4.23;;
152;"Centro Universitário da Grande Dourados (UNIGRAN)";MS;Privada;;;130;10.27;161;3.78;98;2.02;134;4.47;;
153;"Faculdade Assis Gurgacz (FAG)";PR;Privada;;;133;10.2;179;3.3;79;2.41;133;4.49;;
154;"Faculdade Pitágoras de Belo Horizonte (FPAS)";MG;Privada;;;134;10.11;224;2.11;;;1;8;;
155;"Faculdade Boa Viagem (FBV)";PE;Privada;0;0;135;10.08;49;6.73;;;176;3.35;;
156;"Centro Universitário Católico Salesiano Auxilium (UNISALESIANO)";SP;Privada;;;136;10.03;63;6.36;;;164;3.67;;
157;"Universidade do Extremo Sul Catarinense (UNESC)";SC;Privada;0;0;137;9.98;215;2.35;102;1.94;88;5.69;;
158;"Universidade de Mogi das Cruzes (UMC)";SP;Privada;0;0;138;9.95;114;5.02;169;0.57;138;4.36;;
159;"Universidade Metodista de Piracicaba (UNIMEP)";SP;Privada;0;0;139;9.88;53;6.63;77;2.45;272;0.8;0;0
160;"Centro Universitário do Vale do Ipojuca (UNIVIP)";PE;Privada;0;0;141;9.68;176;3.38;58;2.84;172;3.46;;
161;"Universidade de Caxias do Sul (UCS)";RS;Privada;0;0;142;9.67;99;5.41;52;2.96;253;1.3;0;0
