Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
122;"Universidade Federal de São João Del Rei (UFSJ)";MG;Pública;0;0;42;17.27;47;6.83;101;2.44;1;8;;
123;"Universidade Castelo Branco (UCB)";RJ;Privada;76;12.52;264;4.69;198;2.98;175;1.29;290;0.42;0;0
124;"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)";SP;Pública;;;46;17.13;94;5.63;33;3.5;1;8;;
125;"Fundação Universidade Federal do Pampa (UNIPAMPA)";RS;Pública;;;51;16.69;64;6.4;111;2.29;1;8;;
126;"Universidade Federal do Oeste do Pará (UFOPA)";PA;Pública;0;0;52;16.52;57;6.57;133;1.95;1;8;;
127;"Centro Universitário Central Paulista (UNICEP)";SP;Privada;;;57;16;1;8;;;1;8;;
128;"Universidade Federal do Recôncavo da Bahia (UFRB)";BA;Pública;0;0;58;15.99;141;4.43;29;3.56;1;8;;
129;"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)";RJ;Pública;;;60;15.96;143;4.38;28;3.58;1;8;;
130;"Instituto Federal de Educação, Ciência e Tecnologia de Goiás (IFG)";GO;Pública;;;61;15.85;151;4.18;22;3.67;1;8;;
131;"Universidade da Integração Internacional da Lusofonia Afro-Brasileira (UNILAB)";CE;Pública;;;62;15.82;8;7.82;;;1;8;;
132;"Instituto Federal de Educação, Ciência e Tecnologia do Sul de Minas Gerais (IF SUL DE MINAS)";MG;Pública;;;63;15.65;164;3.85;14;3.8;1;8;;
133;"Centro Universitário Franciscano (UNIFRA)";RS;Privada;0;0;65;15.56;70;6.24;173;1.32;1;8;;
134;"Centro Universitário Herminio Ometto (UNIARARAS)";SP;Privada;0;0;66;15.54;19;7.54;;;1;8;;
135;"Instituto Federal de Educação, Ciência e Tecnologia Farroupilha (IFFarroupilha)";RS;Pública;;;67;15.06;149;4.23;76;2.83;1;8;;
136;"Universidade Federal da Fronteira Sul (UFFS)";SC;Pública;;;68;15.06;38;7.06;;;1;8;0;0
137;"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL)";AL;Pública;;;69;15.01;98;5.53;163;1.48;1;8;;
138;"Centro Universitário Facvest (FACVEST)";SC;Privada;;;70;14.99;68;6.29;213;0.7;1;8;;
139;"Faculdade Gama e Souza (FGS)";RJ;Privada;;;73;14.84;55;6.62;244;0.22;1;8;;
140;"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IF Fluminense)";RJ;Pública;0;0;77;14.64;184;3.34;46;3.3;1;8;;
141;"Faculdade Pereira de Freitas (FPF)";MG;Privada;0;0;78;14.52;169;3.72;78;2.8;1;8;;
142;"Centro Universitário Serra dos Órgãos (UNIFESO)";RJ;Privada;;;79;14.45;62;6.45;;;1;8;;
143;"Fundação Universidade Federal de Rondônia (UNIR)";RO;Pública;0;0;81;14.01;110;5.22;207;0.79;1;8;;
144;"União de Escolas Superiores da Funeso (UNESF)";PE;Privada;76;12.52;305;1.27;287;0.71;222;0.56;;;;
145;"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)";SE;Pública;;;82;13.78;199;2.96;77;2.82;1;8;;
146;"Universidade Federal do Oeste da Bahia (UFOB)";BA;Pública;0;0;86;13.66;93;5.66;;;1;8;;
147;"Universidade Estadual Do Paraná (UNESPAR)";PR;Pública;0;0;88;13.59;200;2.93;87;2.66;1;8;;
148;"Faculdade de Ciências Humanas e Sociais (FACULDADE AGES)";BA;Privada;0;0;92;13.4;103;5.4;;;1;8;;
149;"Instituto Federal de Educação, Ciência e Tecnologia Goiano (IF Goiano)";GO;Pública;0;0;94;13.25;263;1.33;6;3.92;1;8;;
150;"Universidade Federal do Acre (UFAC)";AC;Pública;0;0;95;13.15;225;2.29;74;2.86;1;8;;
151;"Fundação Universidade Federal da Grande Dourados (UFGD)";MS;Pública;0;0;96;12.97;106;5.33;79;2.79;121;4.85;;
152;"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IFES)";ES;Pública;0;0;97;12.9;127;4.79;37;3.44;128;4.67;;
153;"Centro Universitário Campos de Andrade (UNIANDRADE)";PR;Privada;;;98;12.87;128;4.76;251;0.11;1;8;;
154;"Universidade Federal do Sul e Sudeste do Pará (UNIFESSPA)";PA;Pública;;;99;12.83;132;4.66;247;0.17;1;8;;
155;"Instituto Federal de Educação, Ciência e Tecnologia do Sudeste de Minas Gerais (IFSEMG)";MG;Pública;;;100;12.65;238;1.96;85;2.69;1;8;;
156;"Universidade Federal de Roraima (UFRR)";RR;Pública;0;0;101;12.64;190;3.19;165;1.45;1;8;;
157;"Instituto Federal de Educação, Ciência e Tecnologia Catarinense (IF Catarinense)";SC;Pública;0;0;103;12.51;133;4.64;41;3.38;135;4.49;;
157;"Instituto de Educação Superior Presidente Kennedy - Centro de Formação de Profissionais de Educação (IFESP)";RN;Pública;;;103;12.51;138;4.51;;;1;8;;
159;"Faculdades Integradas Asmec (ASMEC)";MG;Privada;;;105;12.23;250;1.66;93;2.57;1;8;;
160;"Centro Universitário de Franca (UNI-FACEF)";SP;Pública;0;0;106;12.2;38;7.06;9;3.88;258;1.26;;
161;"Universidade do Vale do Itajaí (UNIVALI)";SC;Privada;0;0;108;12.13;92;5.68;123;2.1;140;4.35;;
162;"Universidade Estadual do Centro Oeste (UNICENTRO)";PR;Pública;0;0;109;12.12;150;4.2;42;3.36;132;4.56;;
163;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)";CE;Pública;;;111;11.92;239;1.94;131;1.98;1;8;;
164;"Universidade Federal do Amapá (UNIFAP)";AP;Pública;0;0;112;11.89;183;3.36;224;0.53;1;8;;
165;"Instituto Federal de Educação, Ciência e Tecnologia de Mato Grosso (IFMT)";MT;Pública;;;113;11.88;279;0.92;68;2.96;1;8;;
166;"Universidade Estadual do Norte do Paraná (UENP)";PR;Pública;0;0;115;11.75;248;1.71;127;2.04;1;8;;
167;"Universidade Anhanguera (UNIDERP)";MS;Privada;0;0;116;11.68;122;4.92;102;2.43;141;4.33;;
168;"Faculdade de Tecnologia de São José dos Campos (ETEP)";SP;Privada;;;118;11.52;177;3.52;;;1;8;;
168;"Instituto Municipal de Ensino Superior de Assis (IMESA)";SP;Pública;0;0;118;11.52;177;3.52;;;1;8;;
170;"Instituto Federal de Educação, Ciência e Tecnologia do Tocantins (IFTO)";TO;Pública;0;0;120;11.49;277;0.97;96;2.52;1;8;;
171;"Universidade Severino Sombra (USS)";RJ;Privada;;;122;11.46;37;7.08;;;139;4.38;0;0
172;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Sul (IFRS)";RS;Pública;;;125;11.24;148;4.26;126;2.05;118;4.93;;
173;"Escola de Matemática Aplicada (EMAp-FGV)";RJ;Privada;0;0;127;11.21;11;7.75;;;174;3.46;;
174;"Universidade do Vale do Sapucaí (UNIVÁS)";MG;Privada;;;128;11.17;90;5.73;146;1.74;165;3.7;;
175;"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)";MG;Pública;;;130;11.09;272;1.1;130;1.99;1;8;;
