Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
143;"Faculdade de Ciências Administrativas e Contábeis de Itabira (FACCI)";MG;Privada;;;98;13.47;130;5.84;94;2.63;180;5;;
144;"Faculdade Metropolitana da Amazônia (FAMAZ)";PA;Privada;;;99;13.44;154;5.44;;;1;8;;
144;"Faculdade Pitágoras de Ipatinga (FPI)";MG;Privada;0;0;99;13.44;131;5.82;162;1.62;120;6;;
146;"Faculdade Educacional de Ponta Grossa (UNIÃO)";PR;Privada;;;101;13.39;157;5.39;;;1;8;;
147;"Centro Universitário Central Paulista (UNICEP)";SP;Privada;;;102;13.38;40;7.35;102;2.51;268;3.52;;
148;"Faculdade Regional da Bahia (FARB)";BA;Privada;;;103;13.33;83;6.63;182;1.33;158;5.37;;
149;"Faculdade Asa de Brumadinho (IECEMB - FAB)";MG;Privada;;;105;13.29;163;5.29;;;1;8;;
150;"Centro Universitário Christus (UNICHRISTUS)";CE;Privada;0;0;106;13.26;165;5.26;;;1;8;;
151;"Fae Centro Universitário (FAE)";PR;Privada;0;0;107;13.22;89;6.53;144;1.89;192;4.8;;
152;"Faculdade Senai-Cetiqt (SENAI-CETIQT)";RJ;Privada;;;108;13.2;342;2.29;75;2.91;1;8;;
153;"Faculdade Pitágoras de Maceió";AL;Privada;0;0;110;13.14;172;5.14;;;1;8;;
154;"Centro Univeristário da Faculdade Estácio de Sá de Belo Horizonte (FESBH)";MG;Privada;;;112;13.07;44;7.28;;;133;5.79;;
155;"Universidade Regional do Cariri (URCA)";CE;Pública;0;0;113;12.95;215;4.42;236;0.53;1;8;;
156;"Universidade de Ribeirão Preto (UNAERP)";SP;Privada;0;0;114;12.92;170;5.17;158;1.68;116;6.07;;
157;"Universidade do Grande Rio Professor José de Souza Herdy (UNIGRANRIO)";RJ;Privada;0;0;115;12.87;137;5.72;212;0.89;105;6.26;;
158;"Faculdade Mater Dei (FMD)";PR;Privada;;;117;12.82;191;4.82;;;1;8;;
159;"Universidade da Amazônia (UNAMA)";PA;Privada;80;5.09;280;7.67;242;3.97;202;1.03;319;2.67;;
160;"Faculdade de Ciências Agrárias e Exatas de Primavera do Leste";MT;Privada;;;119;12.69;116;6.08;220;0.77;130;5.84;;
161;"Faculdades Integradas Rui Barbosa (FIRB)";SP;Privada;;;120;12.67;200;4.67;;;1;8;;
162;"Faculdade Pitágoras de Belo Horizonte (FPAS)";MG;Privada;0;0;121;12.63;102;6.31;240;0.47;129;5.85;;
163;"Faculdade Norte Capixaba de São Mateus (MULTIVIX)";ES;Privada;;;122;12.62;203;4.62;;;1;8;;
164;"Universidade do Estado de Mato Grosso (UNEMAT)";MT;Pública;0;0;123;12.6;226;4.23;247;0.37;1;8;;
165;"Centro Universitário Univates (UNIVATES)";RS;Privada;0;0;124;12.59;169;5.19;73;2.94;212;4.46;;
166;"Faculdade de Tecnologia e Ciências de Feira de Santana (FTC)";BA;Privada;0;0;126;12.42;215;4.42;;;1;8;;
167;"Faculdade Sociesc";SC;Privada;;;127;12.41;113;6.13;16;3.78;329;2.5;;
168;"Universidade do Sul de Santa Catarina (UNISUL)";SC;Privada;0;0;129;12.21;143;5.62;88;2.72;247;3.87;;
169;"Faculdade Pitágoras de São Luiz";MA;Privada;80;5.09;307;7.07;394;1.42;270;0.03;143;5.62;;
169;"Faculdade do Espírito Santo (UNES)";ES;Privada;;;130;12.16;97;6.39;214;0.86;185;4.91;;
171;"Faculdade Boa Viagem (FBV)";PE;Privada;0;0;131;12.12;206;4.57;115;2.32;166;5.23;;
172;"Fundação Universidade Federal de Rondônia (UNIR)";RO;Pública;0;0;132;12.08;455;0.4;23;3.68;1;8;;
173;"Faculdade de Ciências Sociais Aplicadas";MT;Privada;;;133;12.05;119;6.03;210;0.92;174;5.1;;
174;"Faculdade Pitágoras de Feira de Santana";BA;Privada;;;134;12.01;105;6.26;253;0.28;152;5.47;;
175;"Centro Universitário Tupy";SC;Privada;;;135;11.97;234;4.1;39;3.44;214;4.43;;
176;"Centro Universitário Campos de Andrade (UNIANDRADE)";PR;Privada;;;136;11.9;246;3.9;;;1;8;;
176;"Faculdade de Iporá (FAI)";GO;Privada;;;136;11.9;246;3.9;;;1;8;;
176;"Faculdades Unificadas de Teófilo Otoni (FUTO)";MG;Privada;;;136;11.9;246;3.9;;;1;8;;
179;"Faculdades Integradas Espírito Santenses (FAESA I)";ES;Privada;0;0;139;11.86;193;4.79;78;2.86;227;4.21;;
180;"Escola Superior de Engenharia e Gestão de São Paulo (ESEG)";SP;Privada;;;140;11.84;68;6.88;11;3.85;412;1.11;0;0
181;"Faculdade Pitágoras de Poços de Caldas";MG;Privada;;;143;11.76;276;3.4;125;2.17;109;6.19;;
182;"Faculdade Metropolitana de Manaus (FAMETRO)";AM;Privada;0;0;145;11.65;126;5.91;;;136;5.74;;
183;"Universidade de Cuiabá (UNIC / PITÁGORAS)";MT;Privada;0;0;146;11.62;296;3.06;234;0.56;1;8;;
184;"Universidade do Estado do Amapá (UEAP)";AP;Pública;;;147;11.59;412;1.12;105;2.47;1;8;;
185;"Centro Universitário Serra dos Órgãos (UNIFESO)";RJ;Privada;;;148;11.56;205;4.59;135;2.02;183;4.95;;
186;"Centro Universitário de Itajubá (FEPI)";MG;Privada;;;149;11.52;232;4.13;159;1.67;137;5.72;;
186;"Universidade do Estado da Bahia (UNEB)";BA;Pública;0;0;149;11.52;269;3.52;;;1;8;;
188;"Faculdade de Economia e Finanças Ibmec (FACULDADES IBMEC)";RJ;Privada;80;5.09;334;6.39;121;5.99;;;454;0.4;;
188;"Centro Universitário Planalto do Distrito Federal (UNIPLAN)";DF;Privada;;;151;11.48;161;5.32;;;111;6.16;;
190;"União das Faculdades dos Grandes Lagos (UNILAGO)";SP;Privada;;;153;11.43;160;5.34;;;115;6.09;;
191;"Universidade do Oeste Paulista (UNOESTE)";SP;Privada;;;154;11.39;84;6.61;;;193;4.78;;
192;"Centro Universitário Monte Serrat (UNIMONTE)";SP;Privada;0;0;155;11.33;180;5;137;1.99;219;4.34;;
193;"Faculdade de Ciências Sociais Aplicadas de Extrema (FAEX)";MG;Privada;;;156;11.32;227;4.22;152;1.77;160;5.33;;
194;"Faculdades Integradas de Três Lagoas (AEMS)";MS;Privada;;;159;11.26;96;6.41;;;189;4.85;;
195;"Faculdade Pitágoras de Jundiaí (PIT JUNDIAÍ)";SP;Privada;0;0;161;11.17;183;4.95;237;0.52;138;5.7;;
196;"Universidade Comunitária da Região de Chapecó (UNOCHAPECÓ)";SC;Pública;;;163;11.05;297;3.05;;;1;8;;
197;"Centro Universitário Carioca (UNICARIOCA)";RJ;Privada;0;0;166;10.95;23;7.63;;;280;3.32;;
198;"Centro Universitário de Belo Horizonte (UNI-BH)";MG;Privada;0;0;167;10.9;134;5.77;106;2.45;318;2.68;0;0
199;"Centro Universitário de Franca (UNI-FACEF)";SP;Pública;;;168;10.77;49;7.2;;;265;3.57;;
200;"Centro Universitário Herminio Ometto (UNIARARAS)";SP;Privada;0;0;169;10.75;98;6.38;41;3.41;421;0.96;;
201;"Faculdade Metropolitana de Rio do Sul (FAMESUL)";SC;Privada;;;170;10.74;141;5.66;;;175;5.08;;
202;"Faculdade Pitágoras de Londrina";PR;Privada;;;171;10.72;207;4.55;;;110;6.17;;
203;"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco (IFPE)";PE;Pública;;;172;10.71;317;2.71;;;1;8;;
204;"Centro Universitário Augusto Motta (UNISUAM)";RJ;Privada;80;5.09;374;5.57;270;3.5;250;0.33;374;1.74;;
205;"Universidade de Passo Fundo (UPF)";RS;Privada;80;5.09;379;5.49;352;2.13;120;2.24;411;1.12;;
206;"Centro Universitário do Estado do Pará (CESUPA)";PA;Privada;0;0;176;10.55;238;4.03;156;1.71;191;4.81;;
207;"Universidade do Vale do Itajaí (UNIVALI)";SC;Privada;0;0;177;10.54;189;4.85;;;139;5.69;;
208;"Centro Universitário Geraldo Di Biase (UGB)";RJ;Privada;0;0;178;10.53;118;6.04;223;0.72;253;3.77;;
208;"Centro Universitário de União da Vitória (UNIUV)";PR;Pública;;;178;10.53;328;2.53;;;1;8;;
210;"Faculdade Paraíso do Ceará (FAP)";CE;Privada;;;180;10.51;329;2.51;;;1;8;;
211;"Universidade Cruzeiro do Sul (UNICSUL)";SP;Privada;0;0;181;10.49;148;5.54;200;1.06;246;3.89;;
212;"Faculdade Pitágoras de Guarapari";ES;Privada;;;182;10.44;366;1.89;92;2.66;127;5.89;;
213;"Universidade do Estado do Pará (UEPA)";PA;Pública;;;183;10.35;198;4.7;;;141;5.65;;
214;"Faculdade Pitágoras de Linhares";ES;Privada;0;0;184;10.32;258;3.7;230;0.62;120;6;;
215;"Centro Universitário de Sete Lagoas (UNIFEMM)";MG;Privada;;;186;10.26;228;4.2;99;2.55;269;3.51;;
