Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
94;"Centro Universitário Jorge Amado (UNIJORGE)";BA;Privada;34;27.51;355;8.57;247;5.14;221;2.04;568;1.39;;
95;"Universidade Salvador (UNIFACS)";BA;Privada;34;27.51;377;8.31;290;4.64;182;2.39;577;1.28;;
96;"Universidade Estadual de Goiás (UEG)";GO;Pública;34;27.51;380;8.26;667;0.26;;;1;8;;
97;"Centro Universitário da Faculdade de Saúde, Ciências Humanas e Tecnológicas do Piauí (NOVAFAPI)";PI;Privada;34;27.51;415;7.68;361;3.81;184;2.37;558;1.5;;
98;"Universidade da Amazônia (UNAMA)";PA;Privada;34;27.51;423;7.54;360;3.83;305;1.3;480;2.41;;
99;"Centro Universitário de Barra Mansa (UBM)";RJ;Privada;34;27.51;429;7.34;316;4.34;;;430;3;;
100;"Faculdade Padrão (PADRAO)";GO;Privada;34;27.51;444;7.14;281;4.74;358;0.83;552;1.57;;
101;"Universidade José do Rosário Vellano (UNIFENAS)";MG;Privada;34;27.51;462;6.93;393;3.44;196;2.27;582;1.22;0;0
102;"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)";RS;Privada;34;27.51;494;6.45;261;4.98;;;561;1.47;;
103;"Universidade Salgado de Oliveira (UNIVERSO)";RJ;Privada;34;27.51;495;6.42;321;4.28;363;0.78;570;1.36;;
104;"Universidade Fumec (FUMEC)";MG;Privada;34;27.51;501;6.35;226;5.38;360;0.81;673;0.16;;
105;"Centro Universitário do Sul de Minas (UNIS-MG)";MG;Privada;34;27.51;505;6.25;355;3.88;;;484;2.37;;
106;"Centro Universitário do Instituto de Educação Superior de Brasília (IESB)";DF;Privada;34;27.51;508;6.23;473;2.51;;;368;3.72;;
107;"Centro Universitário do Triângulo (UNITRI)";MG;Privada;34;27.51;512;6.18;493;2.28;236;1.91;516;1.99;0;0
108;"Faculdade Estácio de Sá de Juiz de Fora (FESJF)";MG;Privada;34;27.51;536;5.66;436;2.94;334;1.04;543;1.68;;
109;"Centro Universitário Anhanguera de São Paulo";SP;Privada;34;27.51;541;5.57;628;0.71;;;270;4.86;;
110;"Centro Universitário Cesmac (CESMAC)";AL;Privada;34;27.51;556;5.3;557;1.54;224;2.02;538;1.74;;
111;"Faculdade Estácio de Sergipe (FASE)";SE;Privada;34;27.51;590;4.56;538;1.76;336;1.02;534;1.78;;
112;"Faculdades Adamantinenses Integradas (FAI)";SP;Pública;34;27.51;643;3.31;612;0.9;337;1.01;567;1.4;;
113;"Faculdade Anhanguera de Anápolis (FAAA)";GO;Privada;34;27.51;651;3.1;671;0.21;;;439;2.89;;
114;"Centro Universitário de Anápolis (UNIEVANGÉLICA)";GO;Privada;34;27.51;665;2.59;546;1.66;;;607;0.93;;
115;"Centro Universitário Facvest (FACVEST)";SC;Privada;109;8.23;46;18.5;34;7.62;127;2.88;1;8;;
116;"Universidade Estadual do Oeste do Paraná (UNIOESTE)";PR;Pública;109;8.23;47;18.36;126;6.55;22;3.81;1;8;0;0
117;"Universidade Estadual do Centro Oeste (UNICENTRO)";PR;Pública;109;8.23;65;16.91;114;6.69;4;3.97;151;6.25;;
118;"Centro Universitário de Volta Redonda (UNIFOA)";RJ;Privada;109;8.23;71;16.61;43;7.51;125;2.9;155;6.2;;
119;"Universidade de Taubaté (UNITAU)";SP;Pública;109;8.23;92;15.39;135;6.44;133;2.83;162;6.12;;
120;"Universidade de Ribeirão Preto (UNAERP)";SP;Privada;109;8.23;119;14.58;117;6.65;161;2.58;228;5.35;;
121;"Universidade do Grande Rio Professor José de Souza Herdy (UNIGRANRIO)";RJ;Privada;109;8.23;127;14.47;229;5.35;129;2.86;150;6.26;;
122;"Universidade do Vale do Itajaí (UNIVALI)";SC;Privada;109;8.23;130;14.36;235;5.28;45;3.61;218;5.47;;
123;"Centro Universitário da Grande Dourados (UNIGRAN)";MS;Privada;109;8.23;132;14.14;188;5.83;124;2.91;224;5.4;0;0
124;"Centro Universitário Franciscano (UNIFRA)";RS;Privada;109;8.23;139;13.93;154;6.22;176;2.44;235;5.27;0;0
125;"Universidade de Santa Cruz do Sul (UNISC)";RS;Privada;109;8.23;207;11.7;111;6.72;136;2.8;500;2.18;;
126;"Fundação Universidade Federal de Ciências da Saúde de Porto Alegre (UFCSPA)";RS;Pública;;;33;19.88;10;7.9;3;3.98;1;8;0;0
127;"Universidade Estadual de Montes Claros (UNIMONTES)";MG;Pública;109;8.23;222;11.38;544;1.69;35;3.7;173;5.99;;
128;"Faculdades Integradas São Pedro (FAESA)";ES;Privada;109;8.23;227;11.32;200;5.69;108;3.05;466;2.58;;
129;"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)";MG;Pública;0;0;37;19.45;19;7.79;39;3.66;1;8;;
130;"Universidade Federal de São João Del Rei (UFSJ)";MG;Pública;;;38;19.18;35;7.61;49;3.57;1;8;;
131;"Universidade Federal do Rio Grande (FURG)";RS;Pública;0;0;39;19.17;27;7.7;61;3.47;1;8;0;0
132;"Faculdade Campo Real (CAMPO REAL)";PR;Privada;109;8.23;248;10.68;287;4.67;171;2.49;385;3.52;;
133;"Faculdade de Medicina do Abc (FMABC)";SP;Privada;;;41;18.87;92;6.94;9;3.93;1;8;;
134;"Universidade Federal do Estado do Rio de Janeiro (UNIRIO)";RJ;Pública;0;0;42;18.81;15;7.84;117;2.97;1;8;0;0
135;"Universidade Anhanguera de São Paulo (UNIAN)";SP;Privada;109;8.23;260;10.34;318;4.31;414;0.33;198;5.7;;
136;"Universidade Estadual de Ponta Grossa (UEPG)";PR;Pública;;;43;18.53;81;7.07;62;3.46;1;8;;
136;"Fundação Universidade Federal do Pampa (UNIPAMPA)";RS;Pública;;;43;18.53;62;7.29;86;3.24;1;8;0;0
138;"Centro Universitário do Estado do Pará (CESUPA)";PA;Privada;109;8.23;266;10.26;420;3.13;235;1.92;240;5.21;;
139;"Universidade do Sagrado Coração (USC)";SP;Privada;109;8.23;290;9.9;36;7.59;;;489;2.31;;
140;"Fundação Universidade Federal de Rondônia (UNIR)";RO;Pública;0;0;50;17.84;155;6.21;43;3.63;1;8;;
141;"Faculdade de Ciências Sociais e Agrárias de Itapeva (FAIT)";SP;Privada;0;0;51;17.8;32;7.64;208;2.16;1;8;;
142;"Universidade Estadual de Santa Cruz (UESC)";BA;Pública;0;0;52;17.69;172;6.01;37;3.68;1;8;0;0
143;"Faculdade Redentor (FACREDENTOR)";RJ;Privada;0;0;53;17.66;82;7.06;158;2.6;1;8;;
144;"Faculdade Nobre de Feira de Santana (FAN)";BA;Privada;;;55;17.54;30;7.66;41;3.64;152;6.24;;
145;"Fundação Universidade do Estado de Santa Catarina (UDESC)";SC;Pública;109;8.23;325;9.11;331;4.16;30;3.74;583;1.21;;
146;"Centro Universitário Euro-Americano (UNIEURO)";DF;Privada;0;0;59;17.2;42;7.52;262;1.68;1;8;;
147;"Fundação Universidade Federal do Tocantins (UFT)";TO;Pública;;;60;17.07;203;5.65;66;3.42;1;8;;
148;"Faculdade Dom Pedro Ii (FDPII)";BA;Privada;;;64;16.93;70;7.2;256;1.73;1;8;;
149;"União das Faculdades dos Grandes Lagos (UNILAGO)";SP;Privada;;;66;16.86;61;7.3;68;3.4;159;6.16;;
150;"Fundação Universidade Federal do Vale do São Francisco (UNIVASF)";PE;Pública;;;67;16.84;272;4.85;2;3.99;1;8;;
151;"Centro Universitário de Maringá (UNICESUMAR)";PR;Privada;0;0;68;16.71;51;7.42;79;3.31;174;5.98;;
152;"Faculdade de Ciências Humanas e Sociais (FACULDADE AGES)";BA;Privada;;;70;16.66;159;6.16;170;2.5;1;8;;
153;"Universidade Estadual do Sudoeste da Bahia (UESB)";BA;Pública;0;0;73;16.52;277;4.79;31;3.73;1;8;;
154;"Universidade Veiga de Almeida (UVA)";RJ;Privada;0;0;75;16.15;139;6.4;34;3.71;169;6.04;0;0
155;"Universidade Regional do Cariri (URCA)";CE;Pública;0;0;78;16.05;314;4.36;36;3.69;1;8;;
156;"Universidade da Integração Internacional da Lusofonia Afro-Brasileira (UNILAB)";CE;Pública;;;79;15.99;2;7.99;;;1;8;;
157;"Faculdade do Trabalho (FATRA)";MG;Privada;109;8.23;411;7.74;365;3.77;295;1.39;466;2.58;;
158;"Centro Universitário Celso Lisboa (UCL)";RJ;Privada;109;8.23;417;7.59;233;5.3;328;1.09;584;1.2;;
159;"Faculdade Marechal Rondon (FMR)";SP;Privada;;;81;15.77;63;7.28;191;2.31;157;6.18;;
160;"Faculdade de Enfermagem Nova Esperança de Mossoró (FACENE/RN)";RN;Privada;;;82;15.7;112;6.71;340;0.99;1;8;;
161;"Faculdade Doutor Francisco Maeda (FAFRAM)";SP;Privada;;;83;15.67;29;7.67;;;1;8;;
162;"Faculdade Ateneu (FATE)";CE;Privada;;;84;15.65;31;7.65;;;1;8;;
163;"Faculdade Brasileira (MULTIVIX)";ES;Privada;;;85;15.58;162;6.13;46;3.6;185;5.85;;
164;"Faculdade de Ciências Médicas da Paraíba (FCM-PB)";PB;Privada;;;86;15.57;211;5.56;225;2.01;1;8;;
164;"Faculdade Redentor de Campos (FACREDENTOR)";RJ;Privada;;;86;15.57;38;7.57;;;1;8;;
164;"Centro Universitário Barão de Mauá (CBM)";SP;Privada;0;0;86;15.57;90;6.97;109;3.04;210;5.56;;
167;"Faculdade de Minas (FAMINAS)";MG;Privada;109;8.23;430;7.33;308;4.43;;;438;2.9;;
167;"Centro Universitário Filadélfia (UNIFIL)";PR;Privada;109;8.23;430;7.33;470;2.55;85;3.25;556;1.53;;
169;"Faculdade de Medicina de Jundiaí (FMJ)";SP;Pública;;;89;15.55;40;7.55;;;1;8;;
170;"Faculdade Talles De Mileto";RN;Privada;;;90;15.54;41;7.54;;;1;8;;
171;"Universidade Federal do Recôncavo da Bahia (UFRB)";BA;Pública;;;91;15.5;75;7.14;410;0.36;1;8;;
172;"Universidade do Estado da Bahia (UNEB)";BA;Pública;0;0;94;15.3;348;3.97;76;3.33;1;8;;
173;"Faculdade Nossa Cidade (FNC)";SP;Privada;;;95;15.27;64;7.27;;;1;8;;
174;"Faculdade Gama e Souza (FGS)";RJ;Privada;0;0;96;15.24;66;7.24;;;1;8;;
175;"Faculdades Integradas Iesgo (IESGO)";GO;Privada;;;97;15.21;72;7.17;446;0.04;1;8;;
176;"Centro Universitário de Patos de Minas (UNIPAM)";MG;Privada;109;8.23;460;6.97;362;3.8;;;415;3.17;;
176;"Universidade Estadual do Norte do Paraná (UENP)";PR;Pública;0;0;98;15.2;278;4.78;179;2.42;1;8;;
178;"Faculdades Integradas do Tapajós (ISES)";PA;Privada;;;99;15.19;116;6.66;391;0.53;1;8;;
179;"Centro Universitário de João Pessoa (UNIPÊ)";PB;Privada;0;0;100;15.19;283;4.72;173;2.47;1;8;;
180;"Universidade Federal do Acre (UFAC)";AC;Pública;;;101;15.16;406;3.29;16;3.87;1;8;;
181;"Faculdades Integradas da Vitória de Santo Antão (FAINTVISA)";PE;Privada;;;102;15.15;74;7.15;;;1;8;;
182;"Universidade do Vale do Paraíba (UNIVAP)";SP;Privada;109;8.23;468;6.9;182;5.9;;;601;1;;
183;"Universidade Federal da Fronteira Sul (UFFS)";SC;Pública;;;103;15.12;77;7.12;;;1;8;;
184;"Universidade Federal do Amazonas (UFAM)";AM;Pública;0;0;104;15.04;294;4.59;175;2.45;1;8;;
185;"Faculdade Regional da Bahia (FARB)";BA;Privada;;;105;14.99;94;6.92;227;1.99;166;6.08;;
185;"Faculdade Serigy (FASERGY)";SE;Privada;;;105;14.99;88;6.99;;;1;8;;
187;"Faculdade Guairacá (FAG)";PR;Privada;109;8.23;481;6.73;590;1.15;203;2.2;397;3.38;;
188;"Faculdade Arthur Sá Earp Neto (FASE)";RJ;Privada;0;0;107;14.94;158;6.17;32;3.72;254;5.05;;
189;"Faculdade Integrada da Grande Fortaleza (FGF)";CE;Privada;;;108;14.9;271;4.86;221;2.04;1;8;;
190;"Faculdade de Ciências e Educação Sena Aires (FACESA)";GO;Privada;;;109;14.87;87;7;230;1.96;180;5.91;;
191;"Centro Universitário Christus (UNICHRISTUS)";CE;Privada;;;110;14.83;102;6.83;;;1;8;;
192;"Centro Universitário Estácio de Sá de Santa Catarina (FESSC)";SC;Privada;;;111;14.8;142;6.36;68;3.4;255;5.04;;
193;"Faculdade Iseib de Belo Horizonte (FIBH)";MG;Privada;;;112;14.78;106;6.78;;;1;8;;
194;"Faculdade de Ciências Médicas de Campina Grande (FCM)";PB;Privada;;;114;14.77;120;6.62;244;1.84;146;6.31;;
195;"Universidade Estadual Do Paraná (UNESPAR)";PR;Pública;0;0;116;14.67;418;3.15;55;3.52;1;8;;
196;"Universidade Estadual do Vale do Acaraú (UVA)";CE;Pública;0;0;117;14.64;431;3;41;3.64;1;8;;
197;"Faculdades Integradas de Bauru (FIB)";SP;Privada;;;118;14.59;122;6.59;;;1;8;;
198;"Faculdade Unida de Campinas (FACUNICAMPS)";GO;Privada;;;120;14.56;98;6.87;67;3.41;320;4.28;;
199;"Faculdade Santo Agostinho (FSA)";PI;Privada;0;0;121;14.56;275;4.81;254;1.75;1;8;;
200;"Faculdade de Enfermagem Nova Esperança (FACENE)";PB;Privada;0;0;122;14.53;67;7.23;341;0.98;145;6.32;;
200;"Centro Universitário Luterano de Palmas (CEULP)";TO;Privada;0;0;122;14.53;288;4.66;241;1.87;1;8;;
202;"Universidade Feevale (FEEVALE)";RS;Privada;;;126;14.5;257;5.02;81;3.29;156;6.19;;
203;"Faculdade Escritor Osman da Costa Lins (FACOL)";PE;Privada;;;128;14.38;140;6.38;;;1;8;;
204;"Universidade do Estado do Amazonas (UEA)";AM;Pública;0;0;129;14.37;417;3.16;90;3.21;1;8;;
205;"Faculdade de Tecnologia Gestão & Marketing (IBGM / FGM)";PE;Privada;;;131;14.2;156;6.2;;;1;8;;
206;"Faculdade Dom Luis de Orleans e Bragança (FARRP)";BA;Privada;;;133;14.12;163;6.12;;;1;8;;
207;"Faculdade Adventista Paranaense (IAP)";PR;Privada;;;134;14.08;119;6.63;111;3.02;307;4.43;;
208;"Universidade Federal do Amapá (UNIFAP)";AP;Pública;;;135;14.03;439;2.91;100;3.12;1;8;;
