Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
131;"Faculdade São Lucas (FSL)";RO;Privada;0;0;123;8.45;127;3.03;136;0.71;84;4.71;;
132;"Faculdade de Ciências Humanas, Econômicas e da Saúde de Araguaína (FAHESA / ITPAC)";TO;Privada;;;124;8.43;174;1.18;66;2.42;81;4.83;;
133;"Centro Universitário da Fundação Educacional de Barretos (UNIFEB)";SP;Privada;;;125;8.4;56;5.83;84;1.98;188;0.59;;
134;"Faculdade Fasipe (FASIPE)";MT;Privada;;;127;8.2;199;0.2;;;1;8;0;0
135;"Faculdade Sete Lagoas (FACSETE)";MG;Privada;;;128;8.16;15;7.45;;;185;0.71;;
136;"Universidade Ibirapuera (UNIB)";SP;Privada;0;0;129;8.08;46;6.23;162;0.07;158;1.78;;
137;"Faculdades Adamantinenses Integradas (FAI)";SP;Pública;;;130;8.05;48;6.15;102;1.54;194;0.36;;
138;"Centro Universitário Herminio Ometto (UNIARARAS)";SP;Privada;;;131;7.98;70;5.28;90;1.83;181;0.87;;
139;"Faculdade Estácio de Sá de Juiz de Fora (FESJF)";MG;Privada;;;132;7.86;112;3.63;58;2.61;162;1.62;;
140;"Universidade Tiradentes (UNIT)";SE;Privada;;;133;7.81;86;4.65;115;1.22;154;1.94;;
141;"Faculdade de Ciências Biomédicas de Cacoal (FACIMED)";RO;Privada;0;0;134;7.65;181;0.91;95;1.71;76;5.03;;
142;"Faculdade Herrero (FATEC)";PR;Privada;;;135;7.58;107;3.82;;;108;3.76;;
143;"Universidade Metropolitana de Santos (UNIMES)";SP;Privada;;;136;7.47;138;2.6;82;2.02;131;2.85;;
144;"Instituto Nacional de Ensino Superior e Pós-Graduação Padre Gervásio (INAPÓS)";MG;Privada;;;137;7.35;79;4.93;;;142;2.42;0;0
145;"Faculdade Delta (FACDELTA)";BA;Privada;;;138;7.32;132;2.84;;;90;4.48;;
146;"Universidade de Mogi das Cruzes (UMC)";SP;Privada;0;0;139;7.11;83;4.77;;;144;2.34;;
147;"Instituto Municipal de Ensino Superior de Catanduva (IMES CATANDUVA)";SP;Pública;0;0;140;7.1;54;5.91;;;173;1.19;;
148;"Faculdade de Estudos Administrativos de Minas Gerais (FEAD - MG)";MG;Privada;;;141;7.09;108;3.78;93;1.76;164;1.55;;
149;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;0;0;143;6.95;175;1.14;34;3.2;137;2.61;;
150;"Universidade de Uberaba (UNIUBE)";MG;Privada;0;0;144;6.88;109;3.74;98;1.63;165;1.51;0;0
151;"Centro Universitário do Triângulo (UNITRI)";MG;Privada;;;145;6.78;126;3.07;99;1.61;150;2.1;;
152;"Instituto de Ciências da Saúde (ICS)";MG;Privada;;;146;6.66;180;0.95;77;2.15;113;3.56;;
153;"Faculdade Mineirense (FAMA)";GO;Privada;;;147;6.61;187;0.67;155;0.24;59;5.7;;
154;"Universidade de Santa Cruz do Sul (UNISC)";RS;Privada;0;0;148;6.58;124;3.15;47;2.88;189;0.55;;
155;"Centro Universitário de União da Vitória (UNIUV)";PR;Pública;;;149;6.57;177;1.06;;;64;5.51;;
156;"Universidade do Extremo Sul Catarinense (UNESC)";SC;Privada;0;0;150;6.57;173;1.22;;;68;5.35;0;0
157;"Centro Universitário Maurício de Nassau (UNINASSAU)";PE;Privada;0;0;151;6.56;122;3.23;;;119;3.33;;
158;"Faculdade de Macapá (FAMA)";AP;Privada;;;152;6.54;200;0.16;113;1.27;74;5.11;;
159;"Centro de Ensino Superior de Ilhéus (CESUPI)";BA;Privada;;;154;6.29;144;2.37;;;104;3.92;;
160;"Faculdade Especializada Na Área de Saúde do Rio Grande do Sul (FASURGS)";RS;Privada;;;155;6.21;165;1.54;131;0.83;106;3.84;;
161;"Universidade Iguaçu (UNIG)";RJ;Privada;0;0;156;5.89;164;1.58;86;1.93;143;2.38;;
162;"Universidade Salgado de Oliveira (UNIVERSO)";RJ;Privada;;;157;5.87;139;2.56;138;0.66;136;2.65;;
163;"Faculdades Integradas de Patos (FIP)";PB;Privada;;;158;5.77;152;2.05;139;0.63;125;3.09;;
164;"Universidade de Rio Verde (FESURV)";GO;Pública;;;159;5.54;176;1.1;;;91;4.44;;
