Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
66;"Universidade Federal de São João Del Rei (UFSJ)";MG;Pública;75;7.96;26;19.35;4;7.88;22;3.47;1;8;;
67;"Universidade do Sagrado Coração (USC)";SP;Privada;46;18.95;122;8.29;69;5.24;86;1.86;161;1.19;0;0
68;"Centro Universitário de Brasília (UNICEUB)";DF;Privada;46;18.95;125;8.17;103;3.86;92;1.71;128;2.6;0;0
69;"Universidade Estadual de Alagoas (UNEAL)";AL;Pública;46;18.95;130;7.36;155;1.75;108;1.31;88;4.3;;
70;"Centro Universitário Fundação Santo André (CUFSA)";SP;Pública;46;18.95;145;5.99;135;2.56;29;3.3;186;0.13;;
71;"Universidade da Amazônia (UNAMA)";PA;Privada;46;18.95;149;5.94;99;4.02;;;144;1.92;;
72;"Universidade Federal de Pelotas (UFPEL)";RS;Pública;75;7.96;40;16.79;20;7.23;98;1.56;1;8;0;0
73;"Fundação Universidade Federal de Rondônia (UNIR)";RO;Pública;75;7.96;43;16.69;9;7.68;120;1.01;1;8;0;0
74;"Universidade Estadual de Ponta Grossa (UEPG)";PR;Pública;75;7.96;47;16.54;31;6.78;90;1.76;1;8;0;0
75;"Universidade do Oeste Paulista (UNOESTE)";SP;Privada;75;7.96;61;14.58;36;6.58;;;1;8;;
76;"Centro Universitário Augusto Motta (UNISUAM)";RJ;Privada;46;18.95;176;3.26;126;2.92;;;181;0.34;;
77;"Universidade Estadual de Montes Claros (UNIMONTES)";MG;Pública;75;7.96;64;13.96;117;3.29;54;2.67;1;8;;
78;"Universidade Estadual do Norte do Paraná (UENP)";PR;Pública;75;7.96;65;13.72;136;2.52;33;3.2;1;8;;
79;"Universidade do Estado do Pará (UEPA)";PA;Pública;46;18.95;180;2.43;160;1.54;;;168;0.89;;
80;"Faculdades Integradas de Patos (FIP)";PB;Privada;46;18.95;181;2.41;148;2.03;;;180;0.38;;
81;"Universidade do Estado de Mato Grosso (UNEMAT)";MT;Pública;75;7.96;75;12.66;105;3.78;125;0.88;1;8;;
82;"Universidade de Cuiabá (UNIC / PITÁGORAS)";MT;Privada;75;7.96;87;11.7;107;3.7;;;1;8;;
83;"Universidade Federal da Integração Latino-Americana (UNILA)";PR;Pública;;;28;18.95;15;7.43;20;3.52;1;8;;
83;"Universidade Salgado de Oliveira (UNIVERSO)";RJ;Privada;46;18.95;;;;;;;;;;
