Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
231;"Centro Universitário Franciscano (UNIFRA)";RS;Privada;;;176;13.43;231;5.9;448;1.69;236;5.84;;
232;"Universidade de Cruz Alta (UNICRUZ)";RS;Privada;0;0;177;13.42;143;6.7;221;2.86;451;3.86;;
233;"Faculdade Metropolitana de Manaus (FAMETRO)";AM;Privada;0;0;178;13.41;108;7.02;434;1.76;367;4.63;;
234;"Faculdade Brasileira (MULTIVIX)";ES;Privada;;;179;13.4;268;5.56;53;3.73;424;4.11;;
235;"Faculdade Maurício de Nassau de Salvador (FMN SALVADOR)";BA;Privada;;;180;13.39;200;6.18;304;2.43;351;4.78;;
236;"Centro Universitário Eurípedes de Marília (UNIVEM)";SP;Privada;0;0;181;13.37;185;6.32;35;3.82;520;3.23;;
236;"Centro Universitário Estácio de Sá de Santa Catarina (FESSC)";SC;Privada;0;0;181;13.37;157;6.57;444;1.71;317;5.09;;
238;"Faculdade Pitágoras de Betim (PITÁGORAS-BETIM)";MG;Privada;0;0;183;13.36;479;3.63;167;3.14;154;6.59;;
239;"Universidade Federal de Mato Grosso do Sul (UFMS)";MS;Pública;0;0;184;13.35;289;5.37;99;3.49;383;4.49;;
239;"Faculdade de Ciências Humanas e Sociais de Igarassu (FACIG)";PE;Privada;;;184;13.35;151;6.63;748;0.14;155;6.58;;
241;"Faculdade São Geraldo (FSG)";ES;Privada;;;186;13.33;186;6.31;111;3.43;481;3.59;;
242;"Universidade de Itaúna (UI)";MG;Privada;0;0;187;13.3;226;5.94;233;2.8;375;4.56;;
243;"Universidade do Estado da Bahia (UNEB)";BA;Pública;0;0;188;13.28;601;2.51;239;2.77;1;8;;
244;"Faculdade Batista Brasileira (FBB)";BA;Privada;;;190;13.26;328;5.01;726;0.25;1;8;;
244;"Faculdade de Ciências Sociais Aplicadas de Extrema (FAEX)";MG;Privada;;;190;13.26;227;5.93;426;1.8;270;5.53;;
246;"Faculdade Integrada da Grande Fortaleza (FGF)";CE;Privada;;;192;13.24;419;4.18;570;1.06;1;8;;
247;"Faculdade Maringá (CESPAR)";PR;Privada;0;0;194;13.21;278;5.47;320;2.35;285;5.39;;
248;"Centro Universitário Campos de Andrade (UNIANDRADE)";PR;Privada;;;195;13.2;121;6.9;600;0.9;284;5.4;;
249;"Universidade do Estado de Mato Grosso (UNEMAT)";MT;Pública;;;196;13.19;725;1.38;37;3.81;1;8;0;0
250;"Centro Universitário Luterano de Palmas (CEULP)";TO;Privada;0;0;198;13.15;320;5.08;469;1.58;165;6.49;;
251;"Faculdade Avantis (AVANTIS)";SC;Privada;0;0;199;13.14;131;6.81;;;183;6.33;;
252;"Centro Universitário Antônio Eufrásio de Toledo de Presidente Prudente (FIAETPP)";SP;Privada;;;200;13.11;493;3.5;6;3.97;258;5.64;;
252;"Instituto Municipal de Ensino Superior de Assis (IMESA)";SP;Pública;;;200;13.11;196;6.22;;;122;6.89;;
254;"Faculdade Sudoeste Paulista (FSP)";SP;Privada;;;202;13.09;355;4.76;49;3.75;373;4.58;;
255;"Faculdade Metropolitana de Camaçari (FAMEC)";BA;Privada;;;203;13.07;204;6.14;264;2.64;404;4.29;;
256;"Faculdade Promove de Belo Horizonte (PROMOVE)";MG;Privada;0;0;205;13.06;305;5.22;204;2.95;339;4.89;0;0
257;"Faculdades Integradas Rio Branco (FRB)";SP;Privada;;;206;13.05;76;7.31;539;1.22;379;4.52;;
