Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
138;"Universidade Severino Sombra (USS)";RJ;Privada;0;0;128;7.98;104;4.2;70;2.16;174;1.62;;
139;"Faculdade de São Lourenço (FASAMA)";MG;Privada;;;130;7.92;142;2.8;;;79;5.12;;
140;"Faculdades Integradas Maria Imaculada (FIMI)";SP;Privada;;;132;7.89;140;2.88;;;82;5.01;;
141;"Faculdade União das Américas";PR;Privada;0;0;133;7.86;151;2.47;97;1.44;111;3.95;;
142;"Instituto de Ciências da Saúde (ICS)";MG;Privada;;;134;7.84;183;1.29;125;0.69;59;5.86;;
143;"Faculdades Integradas Aparício Carvalho (FIMCA)";RO;Privada;0;0;135;7.75;198;0.74;119;0.85;51;6.16;;
144;"Faculdades Unidas de Pesquisa, Ciências e Saúde Ltda (FAPEC)";BA;Privada;;;136;7.74;181;1.36;;;45;6.38;;
145;"Faculdade do Espírito Santo (UNES)";ES;Privada;;;137;7.53;159;2.18;108;1.15;104;4.2;;
146;"Faculdade Sete de Setembro (FASETE)";BA;Privada;;;138;7.52;182;1.33;;;50;6.19;;
147;"Faculdade Integrada Brasil Amazonia (FIBRA)";PA;Privada;0;0;139;7.52;88;4.79;;;144;2.73;;
148;"Faculdade de Ensino Superior da Amazônia Reunida (FESAR)";PA;Privada;;;140;7.51;185;1.22;142;0.24;54;6.05;;
149;"Faculdade da Serra Gaúcha (FSG)";RS;Privada;;;141;7.45;122;3.54;79;1.92;164;1.99;;
150;"Faculdade Maurício de Nassau de Fortaleza (FMN Fortaleza)";CE;Privada;;;142;7.41;77;5.2;;;158;2.21;;
151;"Instituto Cenecista de Ensino Superior de Santo Ângelo (CNEC/IESA)";RS;Privada;;;143;7.36;121;3.58;74;2.05;171;1.73;;
152;"Faculdade Educacional de Araucária (FACEAR)";PR;Privada;;;145;7.2;137;2.99;18;3.55;200;0.66;;
153;"Centro Universitário de Formiga (UNIFORMG)";MG;Privada;;;147;7.11;66;5.6;;;177;1.51;;
153;"Faculdades Integradas de Patos (FIP)";PB;Privada;;;147;7.11;141;2.84;114;0.99;129;3.28;;
155;"Faculdade Maurício de Nassau de Campina Grande (FMN CG)";PB;Privada;0;0;150;7.04;124;3.47;121;0.8;143;2.77;;
156;"Faculdade Anhanguera de Brasília (FAB)";DF;Privada;;;151;7.03;164;1.99;135;0.43;93;4.61;;
157;"Faculdade Padrão (PADRAO)";GO;Privada;;;152;6.99;87;4.83;143;0.21;165;1.95;;
158;"Faculdade Fasipe (FASIPE)";MT;Privada;;;153;6.96;197;0.77;118;0.88;74;5.31;0;0
159;"Universidade Ibirapuera (UNIB)";SP;Privada;;;154;6.95;96;4.5;138;0.35;161;2.1;;
160;"Centro Universitário do Sul de Minas (UNIS-MG)";MG;Privada;0;0;155;6.88;177;1.51;45;2.83;149;2.54;;
161;"Faculdade Integrada de Pernambuco (FACIPE)";PE;Privada;;;156;6.78;84;4.94;;;168;1.84;;
162;"Faculdade de Saúde Ibituruna (FASI)";MG;Privada;;;158;6.73;192;0.96;73;2.08;118;3.69;;
163;"Faculdade de Minas Bh (FAMINAS-BH)";MG;Privada;;;159;6.71;53;6.08;;;201;0.63;;
164;"Centro Regional Universitário de Espírito Santo do Pinhal (UNIPINHAL)";SP;Privada;0;0;160;6.7;127;3.36;120;0.83;150;2.51;;
165;"Faculdades Integradas do Vale do Iguaçu";PR;Privada;;;162;6.54;165;1.95;88;1.68;139;2.91;;
166;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;0;0;163;6.53;184;1.25;44;2.85;152;2.43;;
167;"Faculdades Pequeno Príncipe (FPP)";PR;Privada;0;0;164;6.45;160;2.14;27;3.31;191;1;0;0
168;"Centro Universitário de Várzea Grande (UNIVAG)";MT;Privada;0;0;165;6.45;161;2.1;;;100;4.35;;
169;"Faculdade Meta (FAMETA)";AC;Privada;;;166;6.27;193;0.92;;;73;5.35;;
170;"Faculdade Cidade de Patos de Minas (FPM)";MG;Privada;0;0;167;6.23;201;0.63;;;66;5.6;;
171;"Faculdade Santa Maria (FSM)";PB;Privada;;;168;6.16;212;0.22;;;57;5.94;;
172;"Centro Universitário Monte Serrat (UNIMONTE)";SP;Privada;;;169;6.14;118;3.69;131;0.53;166;1.92;;
173;"Centro Universitário Tiradentes (FITS)";AL;Privada;0;0;170;6.1;145;2.69;66;2.27;187;1.14;;
174;"Faculdade de Americana (FAM)";SP;Privada;;;171;6.07;115;3.8;117;0.91;181;1.36;0;0
174;"Faculdade de Tecnologia Intensiva (FATECI)";CE;Privada;0;0;171;6.07;110;3.98;99;1.39;199;0.7;;
176;"Universidade Castelo Branco (UCB)";RJ;Privada;;;174;5.78;116;3.76;139;0.32;172;1.7;;
177;"Faculdade Aliança (FACE)";PI;Privada;;;175;5.7;167;1.88;124;0.72;134;3.1;;
178;"Centro Universitário Ritter dos Reis (UNIRITTER)";RS;Privada;0;0;177;5.64;68;5.53;;;215;0.11;;
179;"Faculdade Santa Emília de Rodat (FASER)";PB;Privada;;;178;5.52;105;4.17;128;0.61;198;0.74;;
180;"Faculdade Presidente Antônio Carlos de Uberlândia";MG;Privada;;;179;5.49;170;1.77;64;2.32;180;1.4;;
181;"Universidade Potiguar (UNP)";RN;Privada;0;0;180;5.46;157;2.25;;;131;3.21;0;0
182;"Centro Universitário Nossa Senhora do Patrocínio (CEUNSP)";SP;Privada;0;0;181;5.21;188;1.11;11;3.73;208;0.37;;
183;"Faculdade Única De Ipatinga (FUNIP)";MG;Privada;;;182;5.01;200;0.66;32;3.17;186;1.18;;
183;"Faculdade Seama (SEAMA)";AP;Privada;;;182;5.01;174;1.62;100;1.36;163;2.03;;
185;"Faculdade Anhanguera de Santa Bárbara";SP;Privada;;;184;4.99;205;0.48;123;0.75;116;3.76;;
186;"Universidade Paranaense (UNIPAR)";PR;Privada;0;0;185;4.95;149;2.54;94;1.52;194;0.89;;
187;"Faculdade Aum";MT;Privada;;;186;4.62;186;1.18;148;0.08;127;3.36;;
188;"Faculdade de Talentos Humanos (FACTHUS)";MG;Privada;;;187;4.54;144;2.73;;;169;1.81;0;0
189;"Centro Universitário Toledo (UNITOLEDO)";SP;Privada;;;188;4.46;179;1.44;;;136;3.02;;
190;"Escola Superior São Francisco de Assis (ESFA)";ES;Privada;;;189;4.36;189;1.07;39;2.99;210;0.3;;
191;"Faculdades Integradas Promove de Brasilia";DF;Privada;;;190;4.28;156;2.29;136;0.4;175;1.59;;
192;"Universidade Guarulhos (UNG)";SP;Privada;0;0;191;4.28;150;2.51;115;0.96;196;0.81;;
193;"Faculdade Guaraí (FAG)";TO;Privada;;;192;4.16;214;0.15;150;0.03;110;3.98;;
194;"Universidade Regional de Blumenau (FURB)";SC;Pública;;;193;4.13;117;3.72;;;207;0.41;;
195;"Centro Universitário do Norte (UNINORTE)";AM;Privada;;;194;4.05;120;3.61;;;206;0.44;;
196;"Faculdade São Paulo (FSP)";RO;Privada;;;195;4.01;213;0.18;;;114;3.83;;
197;"Faculdade Anhanguera de Anápolis (FAAA)";GO;Privada;;;196;3.99;202;0.59;145;0.16;130;3.24;;
197;"Faculdade Mario Schenberg (FMS)";SP;Privada;;;196;3.99;195;0.85;72;2.11;190;1.03;;
199;"Faculdade Estácio de São Luís";MA;Privada;;;198;3.87;187;1.14;83;1.81;193;0.92;;
200;"Faculdade Literatus (FAL)";AM;Privada;;;199;3.83;155;2.32;140;0.29;185;1.22;;
201;"Faculdade Católica Rainha do Sertão (FCRS)";CE;Privada;;;200;3.55;178;1.48;;;162;2.07;;
202;"Centro Universitário Anhanguera de São Paulo";SP;Privada;;;201;3.43;203;0.55;;;140;2.88;;
203;"Universidade Católica do Salvador (UCSAL)";BA;Privada;;;202;3.21;196;0.81;;;153;2.4;;
204;"Faculdade Santo Antonio (FSA)";BA;Privada;;;203;3.18;216;0.07;55;2.56;203;0.55;;
205;"Centro Universitário Amparense (UNIFIA)";SP;Privada;0;0;204;2.78;209;0.33;113;1.01;179;1.44;;
206;"Faculdade de Ciências Sociais Aplicadas (FACISA - CELER)";SC;Privada;;;205;2.69;190;1.03;;;173;1.66;;
