Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
79;"Instituto Federal de Educação, Ciência e Tecnologia Sul-Rio-Grandense (IFSul)";RS;Pública;0;0;49;19.5;101;2.07;;;1;8;45;9.43
80;"Centro Universitário Franciscano (UNIFRA)";RS;Privada;0;0;50;19.45;66;4.15;104;0.22;40;5.65;45;9.43
81;"Universidade Federal de Alagoas (UFAL)";AL;Pública;68;3.84;61;14.93;19;6.93;;;1;8;0;0
82;"Centro Universitário de Volta Redonda (UNIFOA)";RJ;Privada;0;0;52;17.8;17;7.05;35;2.75;1;8;;
83;"Centro Universitário do Instituto Mauá de Tecnologia (CEUN-IMT)";SP;Privada;0;0;55;16.77;52;4.98;75;1.28;116;1.08;45;9.43
84;"Faculdade de Administração e Artes de Limeira (FAAL)";SP;Privada;;;56;16.74;88;2.84;29;2.97;109;1.5;45;9.43
85;"Faculdades Integradas de Bauru (FIB)";SP;Privada;;;59;15.35;12;7.35;;;1;8;;
86;"Universidade Cruzeiro do Sul (UNICSUL)";SP;Privada;;;63;13.81;46;5.33;97;0.48;1;8;0;0
87;"Universidade do Ceuma (UNICEUMA)";MA;Privada;68;3.84;76;9.9;104;1.9;;;1;8;;
88;"Centro Universitário Carioca (UNICARIOCA)";RJ;Privada;;;64;13.15;20;6.87;65;1.65;57;4.63;;
89;"Fae Centro Universitário (FAE)";PR;Privada;;;66;13.08;14;7.23;36;2.72;82;3.13;0;0
90;"Instituto de Ensino Superior Fucapi (CESF)";AM;Privada;0;0;67;12.6;45;5.39;61;1.8;44;5.41;;
91;"Faculdade Nordeste (FANOR)";CE;Privada;68;3.84;98;7.64;116;1.19;54;2.06;61;4.39;0;0
92;"Universidade do Contestado (UNC)";SC;Pública;;;68;11.18;96;2.37;14;3.52;46;5.29;;
93;"Faculdades Integradas Teresa D´Ávila (FATEA)";SP;Privada;0;0;70;10.45;44;5.45;90;0.73;63;4.27;;
93;"Faculdade Paulista de Artes (FPA)";SP;Privada;;;70;10.45;40;5.69;69;1.51;80;3.25;;
95;"Universidade do Estado do Pará (UEPA)";PA;Pública;0;0;72;10.31;97;2.31;;;1;8;0;0
96;"Universidade de Sorocaba (UNISO)";SP;Privada;0;0;73;10.25;32;6.16;41;2.53;108;1.56;0;0
